CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
36301,361,1,426.04,1,2,5,125
36311,217,1,332.19,2,2,4,224
36338,186,1,140.65,3,2,3,323
36347,282,1,30.08,2,2,1,221
36349,258,1,238.97,2,2,4,224
36361,106,1,63.75,4,2,1,421
36373,81,1,93.24,4,2,2,422
36375,24,2,736.91,5,5,5,555
36377,80,1,930.13,4,2,5,425
36407,154,1,416.2,3,2,5,325
36417,363,1,233.44,1,2,4,124
36432,239,1,225.13,2,2,4,224
36449,62,1,173.87,5,2,3,523
36455,97,1,111.55,4,2,2,422
36496,353,1,92.69,1,2,2,122
36498,118,1,162.63,4,2,3,423
36501,203,2,667.71,3,5,5,355
36507,70,1,98.54,5,2,2,522
36508,25,1,71.57,5,2,1,521
36515,78,1,663.61,4,2,5,425
36523,240,1,203.87,2,2,3,223
36530,213,1,24.8,3,2,1,321
36536,45,1,764.22,5,2,5,525
36546,97,1,63.66,4,2,1,421
36562,363,1,215.96,1,2,3,123
36592,298,1,156.14,1,2,3,123
36602,213,1,312.17,3,2,4,324
36611,73,2,328.13,4,5,4,454
36637,267,1,257.99,2,2,4,224
36638,213,1,113.11,3,2,2,322
36640,7,1,347.71,5,2,4,524
36649,86,1,116.49,4,2,2,422
36674,342,1,59.62,1,2,1,121
36682,140,1,160.49,4,2,3,423
36695,19,1,167.06,5,2,3,523
36714,272,1,114.39,2,2,2,222
36716,57,1,195.72,5,2,3,523
36720,57,1,531.4,5,2,5,525
36736,316,1,147.8,1,2,3,123
36746,53,1,44.48,5,2,1,521
36755,221,1,102.04,2,2,2,222
36756,41,1,68.89,5,2,1,521
36760,20,1,173.27,5,2,3,523
36769,241,1,256.01,2,2,4,224
36773,276,1,337.49,2,2,4,224
36777,36,1,335.71,5,2,4,524
36795,362,1,383.76,1,2,4,124
36796,294,1,44.17,1,2,1,121
36797,188,1,90.09,3,2,2,322
36812,315,1,648.19,1,2,5,125
36818,62,1,377.51,5,2,4,524
36842,361,1,286.3,1,2,4,124
36844,296,1,93.76,1,2,2,122
36872,296,1,248.75,1,2,4,124
36878,65,1,18.68,5,2,1,521
36881,212,1,130.38,3,2,2,322
36889,356,1,519.47,1,2,5,125
36899,153,1,39.13,3,2,1,321
36900,330,1,571.04,1,2,5,125
36902,251,1,339.47,2,2,4,224
36914,262,1,307.31,2,2,4,224
36922,277,1,805.98,2,2,5,225
36929,350,1,431.8,1,2,5,125
36934,294,1,84.35,1,2,2,122
36938,137,1,158.39,4,2,3,423
36948,62,1,89.88,5,2,2,522
36979,231,1,663.65,2,2,5,225
36985,175,1,73.68,3,2,1,321
36992,363,1,218.46,1,2,3,123
36998,224,1,204.78,2,2,3,223
37001,328,1,152.33,1,2,3,123
37015,85,1,39.46,4,2,1,421
37030,72,2,497.98,4,5,5,455
37034,273,1,262.0,2,2,4,224
37036,246,1,144.92,2,2,3,223
37041,97,1,99.58,4,2,2,422
37047,335,1,89.95,1,2,2,122
37052,4,1,207.76,5,2,3,523
37057,353,1,474.34,1,2,5,125
37063,29,1,155.57,5,2,3,523
37068,114,2,575.69,4,5,5,455
37069,39,2,552.83,5,5,5,555
37096,303,1,29.23,1,2,1,121
37102,18,1,42.4,5,2,1,521
37110,275,1,18.51,2,2,1,221
37114,133,1,16.01,4,2,1,421
37119,210,1,90.87,3,2,2,322
37126,118,2,152.97,4,5,3,453
37134,100,1,381.11,4,2,4,424
37142,81,1,35.78,4,2,1,421
37157,22,1,373.78,5,2,4,524
37161,289,1,1103.05,2,2,5,225
37164,92,1,133.26,4,2,2,422
37172,152,1,222.6,3,2,3,323
37173,61,1,13.47,5,2,1,521
37216,78,1,407.67,4,2,5,425
37219,58,1,66.63,5,2,1,521
37225,52,1,100.08,5,2,2,522
37257,155,1,490.1,3,2,5,325
37260,80,1,98.14,4,2,2,422
37265,164,2,688.67,3,5,5,355
37268,130,1,231.08,4,2,4,424
37277,141,1,321.69,4,2,4,424
37325,17,1,14.82,5,2,1,521
37326,116,1,84.92,4,2,2,422
37328,53,1,46.96,5,2,1,521
37343,354,1,200.29,1,2,3,123
37353,42,1,329.88,5,2,4,524
37357,159,1,295.41,3,2,4,324
37358,46,1,368.54,5,2,4,524
37366,357,1,45.04,1,2,1,121
37374,324,1,78.79,1,2,2,122
37385,119,1,976.65,4,2,5,425
37393,280,1,85.1,2,2,2,222
37396,236,1,55.7,2,2,1,221
37402,307,1,1057.96,1,2,5,125
37438,239,1,310.54,2,2,4,224
37454,23,1,377.35,5,2,4,524
37467,233,1,333.66,2,2,4,224
37468,247,1,330.47,2,2,4,224
37475,99,1,480.79,4,2,5,425
37478,180,1,71.1,3,2,1,321
37499,186,1,216.9,3,2,3,323
37504,53,1,47.7,5,2,1,521
37527,91,1,398.13,4,2,5,425
37535,196,1,109.73,3,2,2,322
37544,273,1,348.22,2,2,4,224
37553,127,1,265.55,4,2,4,424
37563,219,1,228.49,2,2,4,224
37569,330,1,96.36,1,2,2,122
37577,236,1,499.92,2,2,5,225
37578,179,1,178.27,3,2,3,323
37586,313,1,204.1,1,2,3,123
37592,219,1,143.62,2,2,3,223
37612,166,1,358.66,3,2,4,324
37616,153,1,242.8,3,2,4,324
37624,214,1,163.25,3,2,3,323
37632,350,1,192.27,1,2,3,123
37646,88,1,221.14,4,2,3,423
37650,13,1,173.34,5,2,3,523
37683,337,1,37.38,1,2,1,121
37694,306,1,248.62,1,2,4,124
37699,234,1,61.13,2,2,1,221
37705,70,1,78.91,5,2,2,522
37715,350,1,60.47,1,2,1,121
37753,85,1,290.83,4,2,4,424
37754,166,1,379.89,3,2,4,324
37755,22,1,54.04,5,2,1,521
37782,284,1,817.69,2,2,5,225
37790,194,1,67.87,3,2,1,321
37805,90,1,311.0,4,2,4,424
37823,306,1,70.89,1,2,1,121
37847,28,1,155.19,5,2,3,523
37859,86,1,48.11,4,2,1,421
37877,229,1,209.46,2,2,3,223
37881,147,1,50.76,3,2,1,321
37884,93,1,175.15,4,2,3,423
37905,227,1,147.55,2,2,3,223
37907,301,1,141.66,1,2,3,123
37908,171,1,1072.15,3,2,5,325
37910,266,1,257.08,2,2,4,224
37916,295,1,117.99,1,2,2,122
37928,222,2,670.32,2,5,5,255
37933,350,1,458.22,1,2,5,125
37976,182,1,42.66,3,2,1,321
37987,211,1,295.22,3,2,4,324
38015,183,1,226.81,3,2,4,324
38029,7,1,90.42,5,2,2,522
38031,116,1,36.99,4,2,1,421
38039,96,2,308.11,4,5,4,454
38067,57,1,90.43,5,2,2,522
38095,123,1,278.7,4,2,4,424
38103,213,1,37.28,3,2,1,321
38107,221,1,299.09,2,2,4,224
38121,331,1,523.35,1,2,5,125
38151,229,1,177.56,2,2,3,223
38170,48,1,208.67,5,2,3,523
38187,196,1,215.44,3,2,3,323
38197,108,1,422.35,4,2,5,425
38205,219,1,578.83,2,2,5,225
38206,176,1,329.35,3,2,4,324
38208,126,1,222.62,4,2,3,423
38224,353,1,636.71,1,2,5,125
38232,150,1,108.92,3,2,2,322
38240,172,1,88.59,3,2,2,322
38250,115,1,355.34,4,2,4,424
38259,128,1,321.61,4,2,4,424
38269,213,1,230.43,3,2,4,324
38286,346,1,1421.28,1,2,5,125
38298,179,1,320.34,3,2,4,324
38299,247,1,95.36,2,2,2,222
38302,273,1,109.35,2,2,2,222
38304,293,1,69.02,1,2,1,121
38317,291,1,316.39,1,2,4,124
38343,232,1,63.56,2,2,1,221
38351,23,1,72.04,5,2,1,521
38353,47,1,56.13,5,2,1,521
38358,304,1,471.04,1,2,5,125
38360,77,1,205.15,4,2,3,423
38380,49,1,87.33,5,2,2,522
38389,160,1,62.18,3,2,1,321
38390,109,1,156.38,4,2,3,423
38397,222,1,165.75,2,2,3,223
38419,229,2,789.42,2,5,5,255
38424,41,1,591.33,5,2,5,525
38445,284,1,159.57,2,2,3,223
38468,14,1,235.31,5,2,4,524
38476,11,1,58.37,5,2,1,521
38485,209,2,432.9,3,5,5,355
38514,45,1,144.28,5,2,3,523
38517,84,1,469.97,4,2,5,425
38526,355,1,211.03,1,2,3,123
38537,194,2,167.44,3,5,3,353
38540,34,1,206.33,5,2,3,523
38545,195,1,417.95,3,2,5,325
38546,111,1,119.92,4,2,2,422
38559,5,1,41.65,5,2,1,521
38560,256,1,80.33,2,2,2,222
38579,134,2,374.34,4,5,4,454
38584,126,1,487.35,4,2,5,425
38595,65,1,478.07,5,2,5,525
38603,158,1,316.28,3,2,4,324
38608,249,1,649.13,2,2,5,225
38609,66,1,325.21,5,2,4,524
38611,182,1,42.82,3,2,1,321
38613,348,1,21.93,1,2,1,121
38615,327,1,455.85,1,2,5,125
38620,328,1,93.83,1,2,2,122
38636,124,1,180.17,4,2,3,423
38664,256,1,219.34,2,2,3,223
38672,57,1,1299.79,5,2,5,525
38673,285,1,67.78,2,2,1,221
38694,142,1,94.39,4,2,2,422
38695,350,1,255.86,1,2,4,124
38707,9,1,100.34,5,2,2,522
38725,329,1,85.78,1,2,2,122
38735,272,1,211.0,2,2,3,223
38751,12,1,308.7,5,2,4,524
38782,321,1,117.13,1,2,2,122
38784,230,1,60.53,2,2,1,221
38786,94,1,52.65,4,2,1,421
38791,40,1,84.53,5,2,2,522
38803,200,1,27.81,3,2,1,321
38836,270,1,335.46,2,2,4,224
38849,250,1,126.6,2,2,2,222
38871,133,1,2051.78,4,2,5,425
38896,321,1,270.47,1,2,4,124
38902,362,1,434.39,1,2,5,125
38908,133,1,51.85,4,2,1,421
38927,66,1,227.19,5,2,4,524
38929,54,1,86.04,5,2,2,522
38946,137,2,337.46,4,5,4,454
38947,341,1,47.37,1,2,1,121
38969,110,1,152.67,4,2,3,423
38972,224,2,746.83,2,5,5,255
38987,212,1,110.18,3,2,2,322
38994,15,1,554.81,5,2,5,525
39000,144,1,99.18,3,2,2,322
39014,21,1,231.09,5,2,4,524
39016,18,1,289.73,5,2,4,524
39023,351,1,913.0,1,2,5,125
39024,306,1,319.15,1,2,4,124
39026,96,1,348.07,4,2,4,424
39029,302,1,141.41,1,2,3,123
39050,38,1,436.25,5,2,5,525
39079,83,1,90.54,4,2,2,422
39080,294,1,126.15,1,2,2,122
39090,143,2,272.75,3,5,4,354
39095,202,2,518.47,3,5,5,355
39100,327,1,864.76,1,2,5,125
39101,134,1,60.83,4,2,1,421
39110,140,1,356.65,4,2,4,424
39155,97,1,58.0,4,2,1,421
39163,260,1,205.87,2,2,3,223
39164,47,1,410.89,5,2,5,525
39165,202,1,158.31,3,2,3,323
39187,263,1,123.47,2,2,2,222
39191,98,1,287.34,4,2,4,424
39197,160,1,102.72,3,2,2,322
39206,42,1,73.86,5,2,1,521
39210,158,1,79.68,3,2,2,322
39218,22,1,513.56,5,2,5,525
39220,104,1,101.35,4,2,2,422
39224,321,1,89.54,1,2,2,122
39230,60,1,258.58,5,2,4,524
39232,114,1,40.68,4,2,1,421
39241,82,2,231.66,4,5,4,454
39252,58,1,119.19,5,2,2,522
39256,326,1,51.74,1,2,1,121
39263,336,1,164.26,1,2,3,123
39282,318,1,267.42,1,2,4,124
39293,64,1,1180.3,5,2,5,525
39297,238,1,114.97,2,2,2,222
39304,34,1,89.83,5,2,2,522
39310,112,1,166.84,4,2,3,423
39324,120,1,163.91,4,2,3,423
39334,11,1,86.96,5,2,2,522
39365,291,1,91.28,1,2,2,122
39382,248,1,56.61,2,2,1,221
39405,262,1,49.88,2,2,1,221
39407,200,1,494.81,3,2,5,325
39420,264,1,450.08,2,2,5,225
39450,290,1,137.8,2,2,3,223
39497,286,1,112.61,2,2,2,222
39499,258,2,204.74,2,5,3,253
39504,55,1,45.46,5,2,1,521
39517,23,1,507.13,5,2,5,525
39530,83,1,80.34,4,2,2,422
39536,47,1,103.06,5,2,2,522
39541,340,1,155.49,1,2,3,123
39558,149,2,600.22,3,5,5,355
39580,88,1,30.2,4,2,1,421
39587,335,1,70.87,1,2,1,121
39592,90,1,102.64,4,2,2,422
39603,216,1,95.37,2,2,2,222
39607,177,1,348.62,3,2,4,324
39612,259,1,71.28,2,2,1,221
39615,52,2,825.08,5,5,5,555
39616,233,1,579.19,2,2,5,225
39622,314,1,317.75,1,2,4,124
39625,267,1,45.21,2,2,1,221
39651,208,1,161.0,3,2,3,323
39662,298,1,339.09,1,2,4,124
39664,158,1,111.17,3,2,2,322
39689,136,1,109.79,4,2,2,422
39696,69,1,46.32,5,2,1,521
39698,330,1,1260.67,1,2,5,125
39707,268,1,132.21,2,2,2,222
39735,237,1,38.4,2,2,1,221
39738,125,1,536.96,4,2,5,425
39770,219,1,236.49,2,2,4,224
39778,177,1,343.83,3,2,4,324
39782,324,1,134.93,1,2,3,123
39792,51,1,289.61,5,2,4,524
39800,182,1,25.01,3,2,1,321
39808,280,1,396.83,2,2,5,225
39810,218,1,173.88,2,2,3,223
39818,353,1,97.75,1,2,2,122
39850,249,1,1672.3,2,2,5,225
39858,268,1,82.44,2,2,2,222
39862,39,1,504.34,5,2,5,525
39868,100,1,40.55,4,2,1,421
39878,162,1,658.27,3,2,5,325
39889,64,1,263.47,5,2,4,524
39906,114,1,733.82,4,2,5,425
39912,42,1,137.52,5,2,3,523
39918,286,1,555.95,2,2,5,225
39920,329,1,876.37,1,2,5,125
39934,273,2,645.35,2,5,5,255
39941,34,1,322.97,5,2,4,524
39944,260,1,632.65,2,2,5,225
39963,132,1,135.95,4,2,3,423
39980,315,1,378.01,1,2,4,124
39987,20,2,814.83,5,5,5,555
39994,2,1,45.8,5,2,1,521
40000,40,1,129.67,5,2,2,522
40007,350,1,118.19,1,2,2,122
40010,282,1,33.29,2,2,1,221
40011,53,1,190.5,5,2,3,523
40012,121,1,51.26,4,2,1,421
40032,361,1,42.31,1,2,1,121
40042,205,1,1397.02,3,2,5,325
40051,190,1,92.88,3,2,2,322
40053,216,1,725.72,2,2,5,225
40064,13,1,62.15,5,2,1,521
40080,205,1,56.24,3,2,1,321
40085,98,1,143.94,4,2,3,423
40100,283,2,1063.25,2,5,5,255
40108,219,1,138.88,2,2,3,223
40114,289,1,173.07,2,2,3,223
40117,124,1,498.23,4,2,5,425
40119,37,1,250.94,5,2,4,524
40122,139,1,410.85,4,2,5,425
40151,60,1,34.98,5,2,1,521
40161,132,1,500.71,4,2,5,425
40165,21,1,269.59,5,2,4,524
40173,48,1,480.96,5,2,5,525
40175,328,1,512.17,1,2,5,125
40190,256,1,1408.33,2,2,5,225
40192,294,1,81.48,1,2,2,122
40196,330,1,10.65,1,2,1,121
40208,232,1,324.08,2,2,4,224
40213,96,1,380.39,4,2,4,424
40216,204,1,158.01,3,2,3,323
40219,160,1,443.59,3,2,5,325
40263,48,1,630.82,5,2,5,525
40267,122,1,125.07,4,2,2,422
40274,161,1,218.32,3,2,3,323
40281,312,1,108.68,1,2,2,122
40286,88,1,104.19,4,2,2,422
40289,306,1,89.82,1,2,2,122
40294,170,1,265.0,3,2,4,324
40296,262,1,64.89,2,2,1,221
40301,228,1,63.62,2,2,1,221
40308,45,1,125.1,5,2,2,522
40312,102,1,104.82,4,2,2,422
40328,43,1,418.93,5,2,5,525
40339,310,1,251.98,1,2,4,124
40359,137,1,292.69,4,2,4,424
40363,220,1,533.47,2,2,5,225
40367,149,1,28.82,3,2,1,321
40368,255,1,145.67,2,2,3,223
40373,155,1,90.61,3,2,2,322
40400,89,1,190.63,4,2,3,423
40428,58,1,696.39,5,2,5,525
40434,155,1,602.93,3,2,5,325
40445,49,1,591.05,5,2,5,525
40449,356,1,189.8,1,2,3,123
40470,115,1,154.6,4,2,3,423
40475,242,1,475.71,2,2,5,225
40483,296,1,1074.98,1,2,5,125
40484,167,1,131.57,3,2,2,322
40496,265,1,189.83,2,2,3,223
40500,168,2,358.1,3,5,4,354
40504,225,1,142.33,2,2,3,223
40513,96,1,87.43,4,2,2,422
40525,215,1,99.02,3,2,2,322
40529,352,1,570.7,1,2,5,125
40536,147,1,300.8,3,2,4,324
40538,10,1,352.3,5,2,4,524
40554,260,1,60.56,2,2,1,221
40562,240,1,230.06,2,2,4,224
40568,279,1,80.5,2,2,2,222
40584,225,1,291.91,2,2,4,224
40590,108,1,220.15,4,2,3,423
40597,31,1,230.89,5,2,4,524
40598,137,1,118.39,4,2,2,422
40614,171,1,168.76,3,2,3,323
40652,79,1,100.05,4,2,2,422
40671,331,1,212.39,1,2,3,123
40728,71,1,151.76,4,2,3,423
40756,342,1,409.18,1,2,5,125
40768,74,1,247.53,4,2,4,424
40769,35,1,136.32,5,2,3,523
40770,117,1,72.64,4,2,1,421
40778,325,1,403.3,1,2,5,125
40782,16,1,354.2,5,2,4,524
40797,77,1,156.65,4,2,3,423
40800,75,1,263.2,4,2,4,424
40807,142,2,492.79,4,5,5,455
40814,69,2,693.61,5,5,5,555
40841,222,1,89.28,2,2,2,222
40850,41,1,649.66,5,2,5,525
40860,43,1,37.38,5,2,1,521
40876,207,1,63.52,3,2,1,321
40884,349,1,78.77,1,2,2,122
40917,141,1,124.6,4,2,2,422
40927,285,1,323.61,2,2,4,224
40959,308,1,144.28,1,2,3,123
40970,290,1,439.33,2,2,5,225
40974,193,1,282.73,3,2,4,324
40988,118,1,467.2,4,2,5,425
40998,17,1,246.22,5,2,4,524
41004,97,1,378.19,4,2,4,424
41007,107,1,282.91,4,2,4,424
41008,83,1,34.77,4,2,1,421
41021,337,1,327.01,1,2,4,124
41027,57,1,149.33,5,2,3,523
41052,9,1,112.52,5,2,2,522
41067,107,1,580.51,4,2,5,425
41103,107,1,127.4,4,2,2,422
41119,143,1,386.86,3,2,4,324
41130,180,1,250.49,3,2,4,324
41135,171,1,142.91,3,2,3,323
41144,34,1,87.3,5,2,2,522
41151,62,2,252.68,5,5,4,554
41158,22,1,51.27,5,2,1,521
41161,157,1,268.72,3,2,4,324
41184,145,1,158.55,3,2,3,323
41208,176,1,463.0,3,2,5,325
41214,7,1,41.42,5,2,1,521
41215,309,1,146.68,1,2,3,123
41219,130,1,157.85,4,2,3,423
41246,218,1,83.23,2,2,2,222
41263,221,1,74.73,2,2,2,222
41271,349,1,186.75,1,2,3,123
41277,78,1,86.41,4,2,2,422
41280,335,1,144.39,1,2,3,123
41284,42,1,136.96,5,2,3,523
41301,331,1,101.72,1,2,2,122
41306,85,1,108.14,4,2,2,422
41320,76,1,196.92,4,2,3,423
41339,168,1,132.88,3,2,2,322
41342,84,1,501.05,4,2,5,425
41343,220,1,270.56,2,2,4,224
41351,91,1,295.39,4,2,4,424
41353,151,1,346.42,3,2,4,324
41368,118,1,150.59,4,2,3,423
41371,323,1,124.79,1,2,2,122
41382,187,1,318.92,3,2,4,324
41417,238,1,394.72,2,2,5,225
41420,96,1,129.34,4,2,2,422
41431,315,1,282.96,1,2,4,124
41436,98,1,70.67,4,2,1,421
41460,43,1,407.56,5,2,5,525
41466,80,2,282.62,4,5,4,454
41467,85,1,169.59,4,2,3,423
41474,151,1,334.29,3,2,4,324
41488,305,1,64.07,1,2,1,121
41491,313,1,192.06,1,2,3,123
41493,139,1,102.32,4,2,2,422
41494,363,1,52.92,1,2,1,121
41501,41,1,93.23,5,2,2,522
41529,34,1,826.14,5,2,5,525
41531,353,1,108.11,1,2,2,122
41534,91,1,811.34,4,2,5,425
41536,145,1,267.96,3,2,4,324
41554,262,1,307.03,2,2,4,224
41570,142,1,130.01,4,2,2,422
41571,186,1,430.82,3,2,5,325
41584,317,1,114.7,1,2,2,122
41591,115,1,124.4,4,2,2,422
41602,259,1,713.15,2,2,5,225
41639,153,1,630.72,3,2,5,325
41640,173,1,279.74,3,2,4,324
41644,138,1,764.17,4,2,5,425
41645,208,1,53.23,3,2,1,321
41648,214,1,315.03,3,2,4,324
41653,156,1,185.65,3,2,3,323
41682,356,1,303.76,1,2,4,124
41696,244,1,23.74,2,2,1,221
41700,151,1,50.11,3,2,1,321
41703,274,1,93.31,2,2,2,222
41707,258,1,465.92,2,2,5,225
41712,82,1,73.68,4,2,1,421
41717,340,1,347.15,1,2,4,124
41718,222,1,67.78,2,2,1,221
41750,346,1,57.16,1,2,1,121
41760,253,1,184.3,2,2,3,223
41765,191,1,107.48,3,2,2,322
41780,203,1,493.26,3,2,5,325
41803,264,1,71.21,2,2,1,221
41806,309,1,64.16,1,2,1,121
41848,349,1,421.92,1,2,5,125
41855,248,1,129.9,2,2,2,222
41856,253,1,429.33,2,2,5,225
41873,23,1,400.11,5,2,5,525
41874,73,1,1169.0,4,2,5,425
41883,233,1,103.58,2,2,2,222
41888,129,1,337.62,4,2,4,424
41892,30,2,227.96,5,5,4,554
41908,311,1,38.98,1,2,1,121
41915,28,1,77.29,5,2,2,522
41916,153,1,611.02,3,2,5,325
41921,261,1,290.08,2,2,4,224
41923,185,1,53.99,3,2,1,321
41928,29,1,18.7,5,2,1,521
41938,86,1,380.14,4,2,4,424
41952,222,1,117.26,2,2,2,222
41953,79,1,1016.27,4,2,5,425
41957,313,1,116.6,1,2,2,122
41970,260,1,307.28,2,2,4,224
41974,263,1,292.92,2,2,4,224
42007,296,1,291.45,1,2,4,124
42017,302,1,175.9,1,2,3,123
42026,218,1,717.32,2,2,5,225
42040,71,1,101.71,4,2,2,422
42045,109,1,174.58,4,2,3,423
42058,49,1,425.5,5,2,5,525
42064,29,1,1139.75,5,2,5,525
42082,14,1,54.1,5,2,1,521
42087,145,1,383.28,3,2,4,324
42089,304,1,1532.73,1,2,5,125
42096,14,1,156.51,5,2,3,523
42100,328,1,651.07,1,2,5,125
42103,90,1,530.7,4,2,5,425
42107,332,1,118.63,1,2,2,122
42112,19,1,55.33,5,2,1,521
42154,83,1,385.75,4,2,4,424
42172,240,1,473.86,2,2,5,225
42174,186,1,104.06,3,2,2,322
42194,18,2,601.69,5,5,5,555
42197,156,1,30.17,3,2,1,321
42199,317,1,199.42,1,2,3,123
42217,10,1,47.65,5,2,1,521
42218,147,2,354.59,3,5,4,354
42222,363,1,182.62,1,2,3,123
42227,35,1,52.75,5,2,1,521
42241,319,1,29.19,1,2,1,121
42259,273,1,127.18,2,2,2,222
42268,64,1,47.84,5,2,1,521
42292,235,1,74.46,2,2,1,221
42298,139,1,786.05,4,2,5,425
42322,340,1,62.13,1,2,1,121
42323,109,1,101.16,4,2,2,422
42351,263,1,693.43,2,2,5,225
42359,237,1,439.2,2,2,5,225
42361,158,1,288.38,3,2,4,324
42373,221,1,75.18,2,2,2,222
42374,243,1,62.37,2,2,1,221
42382,174,1,168.22,3,2,3,323
42383,189,1,286.46,3,2,4,324
42393,83,1,794.57,4,2,5,425
42408,332,1,282.07,1,2,4,124
42424,304,1,53.64,1,2,1,121
42445,29,1,102.5,5,2,2,522
42448,307,1,70.64,1,2,1,121
42450,247,1,820.62,2,2,5,225
42469,363,1,151.56,1,2,3,123
42474,37,1,80.57,5,2,2,522
42480,35,1,44.75,5,2,1,521
42491,176,1,97.39,3,2,2,322
42509,149,1,533.24,3,2,5,325
42515,351,1,192.09,1,2,3,123
42539,216,1,114.22,2,2,2,222
42542,70,1,95.4,5,2,2,522
42553,132,1,866.59,4,2,5,425
42559,60,1,1159.26,5,2,5,525
42563,54,1,185.04,5,2,3,523
42577,91,1,54.38,4,2,1,421
42596,352,1,104.96,1,2,2,122
42597,360,1,34.61,1,2,1,121
42605,74,1,123.2,4,2,2,422
42633,53,1,414.27,5,2,5,525
42635,307,1,102.47,1,2,2,122
42664,298,1,365.06,1,2,4,124
42666,302,1,284.05,1,2,4,124
42667,209,1,606.64,3,2,5,325
42675,171,1,217.65,3,2,3,323
42676,329,1,323.16,1,2,4,124
42679,291,1,284.11,1,2,4,124
42687,207,1,30.47,3,2,1,321
42688,137,1,85.65,4,2,2,422
42707,346,1,358.36,1,2,4,124
42710,253,1,452.7,2,2,5,225
42711,129,1,93.23,4,2,2,422
42712,352,1,59.43,1,2,1,121
42714,307,1,1029.65,1,2,5,125
42721,106,1,346.59,4,2,4,424
42729,104,1,445.74,4,2,5,425
42731,74,1,304.83,4,2,4,424
42734,262,1,311.42,2,2,4,224
42740,23,1,96.23,5,2,2,522
42743,48,2,246.43,5,5,4,554
42746,292,1,41.54,1,2,1,121
42752,134,1,146.75,4,2,3,423
42757,289,1,40.76,2,2,1,221
42765,146,1,109.79,3,2,2,322
42786,167,1,169.24,3,2,3,323
42787,4,2,748.13,5,5,5,555
42794,363,1,150.12,1,2,3,123
42802,10,1,85.91,5,2,2,522
42825,98,1,76.73,4,2,2,422
42826,157,1,373.44,3,2,4,324
42835,90,1,71.46,4,2,1,421
42839,4,2,891.0,5,5,5,555
42844,323,1,101.97,1,2,2,122
42873,92,1,77.61,4,2,2,422
42876,309,1,378.82,1,2,4,124
42877,21,2,315.45,5,5,4,554
42879,161,1,44.56,3,2,1,321
42880,133,1,125.71,4,2,2,422
42891,175,1,405.26,3,2,5,325
42897,138,1,307.41,4,2,4,424
42927,39,1,846.89,5,2,5,525
42928,340,1,37.4,1,2,1,121
42937,296,1,198.95,1,2,3,123
42953,102,2,443.97,4,5,5,455
42963,323,1,133.26,1,2,2,122
42964,301,1,162.85,1,2,3,123
42968,305,1,142.39,1,2,3,123
43012,188,1,62.64,3,2,1,321
43018,180,1,194.97,3,2,3,323
43021,266,1,386.97,2,2,4,224
43028,257,1,100.04,2,2,2,222
43033,121,1,148.99,4,2,3,423
43035,332,1,65.77,1,2,1,121
43036,330,1,43.98,1,2,1,121
43044,41,1,639.97,5,2,5,525
43050,82,1,108.39,4,2,2,422
43055,81,1,56.1,4,2,1,421
43063,147,1,149.54,3,2,3,323
43069,185,1,42.4,3,2,1,321
43090,361,1,85.35,1,2,2,122
43112,215,1,285.88,3,2,4,324
43113,320,1,112.57,1,2,2,122
43114,117,2,551.64,4,5,5,455
43125,50,1,234.38,5,2,4,524
43147,5,1,349.31,5,2,4,524
43151,265,1,54.49,2,2,1,221
43178,148,1,51.69,3,2,1,321
43190,281,1,55.04,2,2,1,221
43196,34,1,184.56,5,2,3,523
43198,319,1,256.64,1,2,4,124
43209,318,1,59.01,1,2,1,121
43231,113,1,249.65,4,2,4,424
43250,224,1,72.36,2,2,1,221
43257,318,1,253.15,1,2,4,124
43262,267,1,138.04,2,2,3,223
43274,143,1,753.19,3,2,5,325
43280,219,1,51.97,2,2,1,221
43290,334,1,299.82,1,2,4,124
43322,36,1,45.38,5,2,1,521
43325,297,1,38.93,1,2,1,121
43338,202,1,289.85,3,2,4,324
43342,12,1,228.95,5,2,4,524
43351,95,1,181.5,4,2,3,423
43354,25,1,148.97,5,2,3,523
43355,346,1,116.26,1,2,2,122
43359,146,1,176.76,3,2,3,323
43375,250,1,12.55,2,2,1,221
43376,165,1,1230.05,3,2,5,325
43377,17,1,392.27,5,2,5,525
43380,2,1,495.89,5,2,5,525
43386,141,1,988.24,4,2,5,425
43387,343,1,470.52,1,2,5,125
43403,219,1,72.78,2,2,1,221
43418,299,1,63.5,1,2,1,121
43434,19,2,107.65,5,5,2,552
43443,129,1,269.87,4,2,4,424
43463,109,1,38.75,4,2,1,421
43486,209,1,59.83,3,2,1,321
43487,157,1,61.34,3,2,1,321
43488,198,1,183.55,3,2,3,323
43499,132,1,242.23,4,2,4,424
43511,10,1,261.88,5,2,4,524
43522,47,1,149.91,5,2,3,523
43541,315,1,49.76,1,2,1,121
43546,341,1,83.15,1,2,2,122
43547,150,1,111.98,3,2,2,322
43551,262,1,76.1,2,2,2,222
43558,57,1,55.29,5,2,1,521
43563,124,1,68.58,4,2,1,421
43571,125,1,341.67,4,2,4,424
43573,57,1,82.02,5,2,2,522
43596,191,1,63.36,3,2,1,321
43599,67,1,170.04,5,2,3,523
43611,109,1,85.26,4,2,2,422
43615,119,1,68.12,4,2,1,421
43648,184,1,268.4,3,2,4,324
43673,302,1,893.22,1,2,5,125
43675,298,1,131.71,1,2,2,122
43682,41,1,384.71,5,2,4,524
